,index,brand_x,model,year,price,currency,kilometers_driven,transmission_type,pay_per_month_value,pay_per_month_unit,brand_y,original_country
1842,368,Mazda,3_SP_SPORTS_2.0,2014,442900,THB,165945,Automatic,7345,THB/MONTH,Isuzu,Japan
1843,368,Mazda,CX-5_TURBO_SP_(4WD)_2.5,2019,1235900,THB,24085,Automatic,20497,THB/MONTH,Isuzu,Japan
1844,368,Ford,ECOSPORT_TITANIUM_1.5,2014,289900,THB,123967,Automatic,4808,THB/MONTH,Isuzu,Japan
1845,369,Mazda,3_SP_SPORTS_2.0,2014,442900,THB,165945,Automatic,7345,THB/MONTH,Mazda,Japan
1846,369,MG,MG3_XROSS_X_1.5,2016,253900,THB,112988,Automatic,4211,THB/MONTH,Mazda,Japan
1847,369,MG,MG3_XROSS_X_1.5,2016,253900,THB,112988,Automatic,4211,THB/MONTH,Mazda,Japan
1848,369,Mitsubishi,ATTRAGE_GLX_1.2,2019,312900,THB,86137,Automatic,5189,THB/MONTH,Mazda,Japan
1849,369,MG,MG3_X_1.5,2016,242900,THB,123054,Automatic,4028,THB/MONTH,Mazda,Japan
1850,370,MG,MG3_XROSS_X_1.5,2016,253900,THB,112988,Automatic,4211,THB/MONTH,MG,China
1851,370,Ford,ECOSPORT_TITANIUM_1.5,2014,288900,THB,169345,Automatic,4791,THB/MONTH,MG,China
1852,370,Ford,ECOSPORT_TITANIUM_1.5,2014,288900,THB,169345,Automatic,4791,THB/MONTH,MG,China
1853,370,Ford,ECOSPORT_TITANIUM_1.5,2014,289900,THB,123967,Automatic,4808,THB/MONTH,MG,China
1854,370,MG,MG3_X_1.5,2016,241900,THB,171782,Automatic,4012,THB/MONTH,MG,China
1855,371,Ford,ECOSPORT_TITANIUM_1.5,2014,288900,THB,169345,Automatic,4791,THB/MONTH,Ford,USA
1856,371,Toyota,HILUX_REVO_DOUBLE_CAB_G_PRERUNNER_ROCCO_2.8,2019,801900,THB,76714,Automatic,13300,THB/MONTH,Ford,USA
1857,371,Toyota,HILUX_REVO_DOUBLE_CAB_G_PRERUNNER_ROCCO_2.8,2019,801900,THB,76714,Automatic,13300,THB/MONTH,Ford,USA
1858,371,MG,MG3_X_1.5,2016,242900,THB,123054,Automatic,4028,THB/MONTH,Ford,USA
1859,371,Mitsubishi,TRITON_MEGA_CAB_PLUS_GLS_2.4,2017,422900,THB,75853,Manual,7014,THB/MONTH,Ford,USA
1860,372,Toyota,HILUX_REVO_DOUBLE_CAB_G_PRERUNNER_ROCCO_2.8,2019,801900,THB,76714,Automatic,13300,THB/MONTH,Toyota,Japan
1861,372,MG,MG3_D_1.5,2016,218900,THB,92921,Automatic,3630,THB/MONTH,Toyota,Japan
1862,372,MG,MG3_D_1.5,2016,218900,THB,92921,Automatic,3630,THB/MONTH,Toyota,Japan
1863,372,MG,MG3_X_1.5,2016,241900,THB,171782,Automatic,4012,THB/MONTH,Toyota,Japan
1864,372,Toyota,COROLLA_ALTIS_G_1.6,2019,530900,THB,108869,Automatic,8805,THB/MONTH,Toyota,Japan
1865,373,MG,MG3_D_1.5,2016,218900,THB,92921,Automatic,3630,THB/MONTH,MG,China
1866,373,Honda,CIVIC_EL_1.8,2017,642900,THB,169103,Automatic,10662,THB/MONTH,MG,China
1867,373,Honda,CIVIC_EL_1.8,2017,642900,THB,169103,Automatic,10662,THB/MONTH,MG,China
1868,373,Mitsubishi,TRITON_MEGA_CAB_PLUS_GLS_2.4,2017,422900,THB,75853,Manual,7014,THB/MONTH,MG,China
1869,373,Mazda,2_XD_HIGH_PLUS_L_1.5,2017,472900,THB,37569,Automatic,7843,THB/MONTH,MG,China
1870,374,Honda,CIVIC_EL_1.8,2017,642900,THB,169103,Automatic,10662,THB/MONTH,Honda,Japan
1871,374,Isuzu,D-MAX_CAB-4_HI-LANDER_X-SERIES_Z_1.9,2018,666900,THB,54915,Automatic,11061,THB/MONTH,Honda,Japan
1872,374,Isuzu,D-MAX_CAB-4_HI-LANDER_X-SERIES_Z_1.9,2018,666900,THB,54915,Automatic,11061,THB/MONTH,Honda,Japan
1873,374,Toyota,COROLLA_ALTIS_G_1.6,2019,530900,THB,108869,Automatic,8805,THB/MONTH,Honda,Japan
1874,374,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_(VGS)_2.5,2015,465900,THB,112037,Automatic,7727,THB/MONTH,Honda,Japan
1875,375,Isuzu,D-MAX_CAB-4_HI-LANDER_X-SERIES_Z_1.9,2018,666900,THB,54915,Automatic,11061,THB/MONTH,Isuzu,Japan
1876,375,Mitsubishi,TRITON_MEGA_CAB_PLUS_GLS_2.4,2018,453900,THB,124183,Manual,7528,THB/MONTH,Isuzu,Japan
1877,375,Mitsubishi,TRITON_MEGA_CAB_PLUS_GLS_2.4,2018,453900,THB,124183,Manual,7528,THB/MONTH,Isuzu,Japan
1878,375,Mazda,2_XD_HIGH_PLUS_L_1.5,2017,472900,THB,37569,Automatic,7843,THB/MONTH,Isuzu,Japan
1879,375,Honda,CIVIC_EL_1.8,2017,655900,THB,128414,Automatic,10878,THB/MONTH,Isuzu,Japan
1880,376,Mitsubishi,TRITON_MEGA_CAB_PLUS_GLS_2.4,2018,453900,THB,124183,Manual,7528,THB/MONTH,Mitsubishi,Japan
1881,376,Ford,EVEREST_TITANIUM+_(2WD)_2.0,2019,1035900,THB,102650,Automatic,17180,THB/MONTH,Mitsubishi,Japan
1882,376,Ford,EVEREST_TITANIUM+_(2WD)_2.0,2019,1035900,THB,102650,Automatic,17180,THB/MONTH,Mitsubishi,Japan
1883,376,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_(VGS)_2.5,2015,465900,THB,112037,Automatic,7727,THB/MONTH,Mitsubishi,Japan
1884,376,Isuzu,D-MAX_BLUE_POWER_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_3.0,2019,674900,THB,110049,Manual,11193,THB/MONTH,Mitsubishi,Japan
1885,377,Ford,EVEREST_TITANIUM+_(2WD)_2.0,2019,1035900,THB,102650,Automatic,17180,THB/MONTH,Ford,USA
1886,377,Honda,BR-V_SV_1.5,2016,470900,THB,85445,Automatic,7810,THB/MONTH,Ford,USA
1887,377,Honda,BR-V_SV_1.5,2016,470900,THB,85445,Automatic,7810,THB/MONTH,Ford,USA
1888,377,Honda,CIVIC_EL_1.8,2017,655900,THB,128414,Automatic,10878,THB/MONTH,Ford,USA
1889,377,Honda,HR-V_E_1.8,2016,570900,THB,174773,Automatic,9468,THB/MONTH,Ford,USA
1890,378,Honda,BR-V_SV_1.5,2016,470900,THB,85445,Automatic,7810,THB/MONTH,Honda,Japan
1891,378,Mazda,CX-5_TURBO_SP_(4WD)_2.5,2019,1210900,THB,24085,Automatic,20083,THB/MONTH,Honda,Japan
1892,378,Mazda,CX-5_TURBO_SP_(4WD)_2.5,2019,1210900,THB,24085,Automatic,20083,THB/MONTH,Honda,Japan
1893,378,Isuzu,D-MAX_BLUE_POWER_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_3.0,2019,674900,THB,110049,Manual,11193,THB/MONTH,Honda,Japan
1894,378,Mitsubishi,XPANDER_GT_1.5,2018,591900,THB,122056,Automatic,9817,THB/MONTH,Honda,Japan
1895,379,Mazda,CX-5_TURBO_SP_(4WD)_2.5,2019,1210900,THB,24085,Automatic,20083,THB/MONTH,Mazda,Japan
1896,379,Mitsubishi,ATTRAGE_GLX_1.2,2019,305900,THB,86137,Automatic,5073,THB/MONTH,Mazda,Japan
1897,379,Mitsubishi,ATTRAGE_GLX_1.2,2019,305900,THB,86137,Automatic,5073,THB/MONTH,Mazda,Japan
1898,379,Honda,HR-V_E_1.8,2016,570900,THB,174773,Automatic,9468,THB/MONTH,Mazda,Japan
1899,379,MG,ZS_X_1.5,2018,454900,THB,98543,Automatic,7545,THB/MONTH,Mazda,Japan
1900,380,Mitsubishi,ATTRAGE_GLX_1.2,2019,305900,THB,86137,Automatic,5073,THB/MONTH,Mitsubishi,Japan
1901,380,Ford,ECOSPORT_TITANIUM_1.5,2014,283900,THB,123967,Automatic,4708,THB/MONTH,Mitsubishi,Japan
1902,380,Ford,ECOSPORT_TITANIUM_1.5,2014,283900,THB,123967,Automatic,4708,THB/MONTH,Mitsubishi,Japan
1903,380,Mitsubishi,XPANDER_GT_1.5,2018,591900,THB,122056,Automatic,9817,THB/MONTH,Mitsubishi,Japan
1904,380,MG,MG5_X_TURBO_SUNROOF_1.5,2017,327900,THB,54468,Automatic,5438,THB/MONTH,Mitsubishi,Japan
1905,381,Ford,ECOSPORT_TITANIUM_1.5,2014,283900,THB,123967,Automatic,4708,THB/MONTH,Ford,USA
1906,381,MG,MG3_X_1.5,2016,237900,THB,123054,Automatic,3946,THB/MONTH,Ford,USA
1907,381,MG,MG3_X_1.5,2016,237900,THB,123054,Automatic,3946,THB/MONTH,Ford,USA
1908,381,MG,ZS_X_1.5,2018,454900,THB,98543,Automatic,7545,THB/MONTH,Ford,USA
1909,381,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2018,690900,THB,102122,Automatic,11459,THB/MONTH,Ford,USA
1910,382,MG,MG3_X_1.5,2016,237900,THB,123054,Automatic,3946,THB/MONTH,MG,China
1911,382,MG,MG3_X_1.5,2016,236900,THB,171782,Automatic,3929,THB/MONTH,MG,China
1912,382,MG,MG3_X_1.5,2016,236900,THB,171782,Automatic,3929,THB/MONTH,MG,China
1913,382,MG,MG5_X_TURBO_SUNROOF_1.5,2017,327900,THB,54468,Automatic,5438,THB/MONTH,MG,China
1914,382,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_2.4,2014,431900,THB,175284,Manual,7163,THB/MONTH,MG,China
1915,383,MG,MG3_X_1.5,2016,236900,THB,171782,Automatic,3929,THB/MONTH,MG,China
1916,383,Mitsubishi,TRITON_MEGA_CAB_PLUS_GLS_2.4,2017,413900,THB,75853,Manual,6865,THB/MONTH,MG,China
1917,383,Mitsubishi,TRITON_MEGA_CAB_PLUS_GLS_2.4,2017,413900,THB,75853,Manual,6865,THB/MONTH,MG,China
1918,383,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2018,690900,THB,102122,Automatic,11459,THB/MONTH,MG,China
1919,383,Nissan,NP300_NAVARA_KING_CAB_E_CALIBRE_BLACK_EDITION_2.5,2018,449900,THB,93268,Manual,7462,THB/MONTH,MG,China
1920,384,Mitsubishi,TRITON_MEGA_CAB_PLUS_GLS_2.4,2017,413900,THB,75853,Manual,6865,THB/MONTH,Mitsubishi,Japan
1921,384,Toyota,COROLLA_ALTIS_G_1.6,2019,519900,THB,108869,Automatic,8623,THB/MONTH,Mitsubishi,Japan
1922,384,Toyota,COROLLA_ALTIS_G_1.6,2019,519900,THB,108869,Automatic,8623,THB/MONTH,Mitsubishi,Japan
1923,384,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_2.4,2014,431900,THB,175284,Manual,7163,THB/MONTH,Mitsubishi,Japan
1924,384,Honda,CITY_V_1.5,2019,479900,THB,108424,Automatic,7959,THB/MONTH,Mitsubishi,Japan
1925,385,Isuzu,D-MAX_CAB-4_HI-LANDER_X-SERIES_Z_2.5,2015,526900,THB,153278,Manual,8739,THB/MONTH,Isuzu,Japan
1926,385,Mazda,2_XD_HIGH_PLUS_L_1.5,2017,462900,THB,37569,Automatic,7677,THB/MONTH,Isuzu,Japan
1927,385,Mazda,2_XD_HIGH_PLUS_L_1.5,2017,462900,THB,37569,Automatic,7677,THB/MONTH,Isuzu,Japan
1928,385,Nissan,NP300_NAVARA_KING_CAB_E_CALIBRE_BLACK_EDITION_2.5,2018,449900,THB,93268,Manual,7462,THB/MONTH,Isuzu,Japan
1929,385,Honda,JAZZ_SV_1.5,2016,483900,THB,98437,Automatic,8025,THB/MONTH,Isuzu,Japan
1930,386,Toyota,COROLLA_ALTIS_G_1.6,2019,519900,THB,108869,Automatic,8623,THB/MONTH,Toyota,Japan
1931,386,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_(VGS)_2.5,2015,455900,THB,112037,Automatic,7561,THB/MONTH,Toyota,Japan
1932,386,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_(VGS)_2.5,2015,455900,THB,112037,Automatic,7561,THB/MONTH,Toyota,Japan
1933,386,Honda,CITY_V_1.5,2019,479900,THB,108424,Automatic,7959,THB/MONTH,Toyota,Japan
1934,386,Mitsubishi,ATTRAGE_GLS_LIMITED_EDITION_1.2,2018,364900,THB,51736,Automatic,6052,THB/MONTH,Toyota,Japan
1935,387,Mazda,2_XD_HIGH_PLUS_L_1.5,2017,462900,THB,37569,Automatic,7677,THB/MONTH,Mazda,Japan
1936,387,Mazda,2_ELEGANCE_SPIRIT_1.5,2013,241900,THB,98022,Automatic,4012,THB/MONTH,Mazda,Japan
1937,387,Mazda,2_ELEGANCE_SPIRIT_1.5,2013,241900,THB,98022,Automatic,4012,THB/MONTH,Mazda,Japan
1938,387,Honda,JAZZ_SV_1.5,2016,483900,THB,98437,Automatic,8025,THB/MONTH,Mazda,Japan
1939,387,MG,MG3_X_1.5,2019,321900,THB,32205,Automatic,5339,THB/MONTH,Mazda,Japan
1940,388,Isuzu,D-MAX_SPACECAB_HI-LANDER_DDI_Z_(VGS)_2.5,2015,455900,THB,112037,Automatic,7561,THB/MONTH,Isuzu,Japan
1941,388,Honda,CIVIC_EL_1.8,2017,642900,THB,128414,Automatic,10662,THB/MONTH,Isuzu,Japan
1942,388,Honda,CIVIC_EL_1.8,2017,642900,THB,128414,Automatic,10662,THB/MONTH,Isuzu,Japan
1943,388,Mitsubishi,ATTRAGE_GLS_LIMITED_EDITION_1.2,2018,364900,THB,51736,Automatic,6052,THB/MONTH,Isuzu,Japan
1944,388,Ford,EVEREST_TITANIUM+_4WD_2.0,2018,1056900,THB,113579,Automatic,17529,THB/MONTH,Isuzu,Japan
1945,389,Honda,CIVIC_EL_1.8,2017,642900,THB,128414,Automatic,10662,THB/MONTH,Honda,Japan
1946,389,Toyota,HILUX_REVO_DOUBLE_CAB_E_PRERUNNER_2.4,2018,612900,THB,53580,Automatic,10165,THB/MONTH,Honda,Japan
1947,389,Toyota,HILUX_REVO_DOUBLE_CAB_E_PRERUNNER_2.4,2018,612900,THB,53580,Automatic,10165,THB/MONTH,Honda,Japan
1948,389,MG,MG3_X_1.5,2019,321900,THB,32205,Automatic,5339,THB/MONTH,Honda,Japan
1949,389,Toyota,VIOS_E_1.5,2018,411900,THB,122890,Automatic,6831,THB/MONTH,Honda,Japan
1950,390,Toyota,HILUX_REVO_DOUBLE_CAB_E_PRERUNNER_2.4,2018,612900,THB,53580,Automatic,10165,THB/MONTH,Toyota,Japan
1951,390,Isuzu,D-MAX_BLUE_POWER_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_3.0,2019,660900,THB,110049,Manual,10961,THB/MONTH,Toyota,Japan
1952,390,Isuzu,D-MAX_BLUE_POWER_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_3.0,2019,660900,THB,110049,Manual,10961,THB/MONTH,Toyota,Japan
1953,390,Ford,EVEREST_TITANIUM+_4WD_2.0,2018,1056900,THB,113579,Automatic,17529,THB/MONTH,Toyota,Japan
1954,390,Honda,MOBILIO_RS_1.5,2018,516900,THB,102506,Automatic,8573,THB/MONTH,Toyota,Japan
1955,391,Isuzu,D-MAX_BLUE_POWER_CAB-4_HI-LANDER_DDI_Z-PRESTIGE_3.0,2019,660900,THB,110049,Manual,10961,THB/MONTH,Isuzu,Japan
1956,391,Honda,HR-V_E_1.8,2016,558900,THB,174773,Automatic,9269,THB/MONTH,Isuzu,Japan
1957,391,Honda,HR-V_E_1.8,2016,558900,THB,174773,Automatic,9269,THB/MONTH,Isuzu,Japan
1958,391,Toyota,VIOS_E_1.5,2018,411900,THB,122890,Automatic,6831,THB/MONTH,Isuzu,Japan
1959,391,Mitsubishi,XPANDER_GT_1.5,2019,610900,THB,74121,Automatic,10132,THB/MONTH,Isuzu,Japan
1960,392,Honda,HR-V_E_1.8,2016,558900,THB,174773,Automatic,9269,THB/MONTH,Honda,Japan
1961,392,Mitsubishi,XPANDER_GT_1.5,2018,579900,THB,122056,Automatic,9618,THB/MONTH,Honda,Japan
1962,392,Mitsubishi,XPANDER_GT_1.5,2018,579900,THB,122056,Automatic,9618,THB/MONTH,Honda,Japan
1963,392,Honda,MOBILIO_RS_1.5,2018,516900,THB,102506,Automatic,8573,THB/MONTH,Honda,Japan
1964,392,Mitsubishi,PAJERO_SPORT_GT_2.5,2015,581900,THB,153972,Automatic,9651,THB/MONTH,Honda,Japan
1965,393,Mitsubishi,XPANDER_GT_1.5,2018,579900,THB,122056,Automatic,9618,THB/MONTH,Mitsubishi,Japan
1966,393,MG,ZS_X_1.5,2018,445900,THB,98543,Automatic,7395,THB/MONTH,Mitsubishi,Japan
1967,393,MG,ZS_X_1.5,2018,445900,THB,98543,Automatic,7395,THB/MONTH,Mitsubishi,Japan
1968,393,Mitsubishi,XPANDER_GT_1.5,2019,610900,THB,74121,Automatic,10132,THB/MONTH,Mitsubishi,Japan
1969,393,Nissan,JUKE_V_1.6,2014,346900,THB,108661,Automatic,5753,THB/MONTH,Mitsubishi,Japan
1970,394,MG,ZS_X_1.5,2018,445900,THB,98543,Automatic,7395,THB/MONTH,MG,China
1971,394,MG,MG5_X_TURBO_SUNROOF_1.5,2017,320900,THB,54468,Automatic,5322,THB/MONTH,MG,China
1972,394,MG,MG5_X_TURBO_SUNROOF_1.5,2017,320900,THB,54468,Automatic,5322,THB/MONTH,MG,China
1973,394,Mitsubishi,PAJERO_SPORT_GT_2.5,2015,581900,THB,153972,Automatic,9651,THB/MONTH,MG,China
1974,394,Mazda,CX-5_C_2.0,2019,773900,THB,101577,Automatic,12835,THB/MONTH,MG,China
1975,395,MG,MG5_X_TURBO_SUNROOF_1.5,2017,320900,THB,54468,Automatic,5322,THB/MONTH,MG,China
1976,395,Mazda,3_S_SPORTS_2.0,2016,432900,THB,163509,Automatic,7180,THB/MONTH,MG,China
1977,395,Mazda,3_S_SPORTS_2.0,2016,432900,THB,163509,Automatic,7180,THB/MONTH,MG,China
1978,395,Nissan,JUKE_V_1.6,2014,346900,THB,108661,Automatic,5753,THB/MONTH,MG,China
1979,395,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_PREMIUM_2.4,2018,603900,THB,143895,Manual,10016,THB/MONTH,MG,China
1980,396,Mazda,3_S_SPORTS_2.0,2016,432900,THB,163509,Automatic,7180,THB/MONTH,Mazda,Japan
1981,396,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2018,676900,THB,102122,Automatic,11226,THB/MONTH,Mazda,Japan
1982,396,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2018,676900,THB,102122,Automatic,11226,THB/MONTH,Mazda,Japan
1983,396,Mazda,CX-5_C_2.0,2019,773900,THB,101577,Automatic,12835,THB/MONTH,Mazda,Japan
1984,396,Toyota,HILUX_REVO_SMART_CAB_E_PRERUNNER_2.4,2019,492900,THB,54979,Manual,8175,THB/MONTH,Mazda,Japan
1985,397,Ford,RANGER_DOUBLE_CAB_HI-RIDER_WILDTRAK_2.2,2018,676900,THB,102122,Automatic,11226,THB/MONTH,Ford,USA
1986,397,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_2.4,2014,422900,THB,175284,Manual,7014,THB/MONTH,Ford,USA
1987,397,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_2.4,2014,422900,THB,175284,Manual,7014,THB/MONTH,Ford,USA
1988,397,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_PREMIUM_2.4,2018,603900,THB,143895,Manual,10016,THB/MONTH,Ford,USA
1989,397,Mitsubishi,ATTRAGE_GLS_1.2,2018,310900,THB,96222,Automatic,5156,THB/MONTH,Ford,USA
1990,398,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GLS_2.4,2014,422900,THB,175284,Manual,7014,THB/MONTH,Mitsubishi,Japan
1991,398,Nissan,NP300_NAVARA_KING_CAB_E_CALIBRE_BLACK_EDITION_2.5,2018,440900,THB,93268,Manual,7312,THB/MONTH,Mitsubishi,Japan
1992,398,Nissan,NP300_NAVARA_KING_CAB_E_CALIBRE_BLACK_EDITION_2.5,2018,440900,THB,93268,Manual,7312,THB/MONTH,Mitsubishi,Japan
1993,398,Toyota,HILUX_REVO_SMART_CAB_E_PRERUNNER_2.4,2019,492900,THB,54979,Manual,8175,THB/MONTH,Mitsubishi,Japan
1994,398,MG,ZS_X_1.5,2019,471900,THB,7073,Automatic,7826,THB/MONTH,Mitsubishi,Japan
1995,399,Nissan,NP300_NAVARA_KING_CAB_E_CALIBRE_BLACK_EDITION_2.5,2018,440900,THB,93268,Manual,7312,THB/MONTH,Nissan,Japan
1996,399,Honda,CITY_V_1.5,2019,469900,THB,108424,Automatic,7793,THB/MONTH,Nissan,Japan
1997,399,Honda,CITY_V_1.5,2019,469900,THB,108424,Automatic,7793,THB/MONTH,Nissan,Japan
1998,399,Mitsubishi,ATTRAGE_GLS_1.2,2018,310900,THB,96222,Automatic,5156,THB/MONTH,Nissan,Japan
1999,399,Mazda,2_SPORTS_HIGH_1.3,2018,377900,THB,90511,Automatic,6267,THB/MONTH,Nissan,Japan
2000,400,Honda,CITY_V_1.5,2019,469900,THB,108424,Automatic,7793,THB/MONTH,Honda,Japan
2001,400,Honda,BR-V_SV_1.5,2017,468900,THB,110788,Automatic,7777,THB/MONTH,Honda,Japan
2002,400,Honda,BR-V_SV_1.5,2017,468900,THB,110788,Automatic,7777,THB/MONTH,Honda,Japan
2003,400,MG,ZS_X_1.5,2019,471900,THB,7073,Automatic,7826,THB/MONTH,Honda,Japan
2004,400,Mitsubishi,ATTRAGE_GLX_1.2,2015,267900,THB,166131,Automatic,4443,THB/MONTH,Honda,Japan
2005,401,Honda,BR-V_SV_1.5,2017,468900,THB,110788,Automatic,7777,THB/MONTH,Honda,Japan
2006,401,Honda,JAZZ_SV_1.5,2016,473900,THB,98437,Automatic,7860,THB/MONTH,Honda,Japan
2007,401,Honda,JAZZ_SV_1.5,2016,473900,THB,98437,Automatic,7860,THB/MONTH,Honda,Japan
2008,401,Mazda,2_SPORTS_HIGH_1.3,2018,377900,THB,90511,Automatic,6267,THB/MONTH,Honda,Japan
2009,401,Ford,ECOSPORT_TITANIUM_1.5,2014,294900,THB,140838,Automatic,4891,THB/MONTH,Honda,Japan
2010,402,Honda,JAZZ_SV_1.5,2016,473900,THB,98437,Automatic,7860,THB/MONTH,Honda,Japan
2011,402,Mitsubishi,ATTRAGE_GLS_LIMITED_EDITION_1.2,2018,356900,THB,51736,Automatic,5919,THB/MONTH,Honda,Japan
2012,402,Mitsubishi,ATTRAGE_GLS_LIMITED_EDITION_1.2,2018,356900,THB,51736,Automatic,5919,THB/MONTH,Honda,Japan
2013,402,Mitsubishi,ATTRAGE_GLX_1.2,2015,267900,THB,166131,Automatic,4443,THB/MONTH,Honda,Japan
2014,402,Mitsubishi,ATTRAGE_GLS_LIMITED_EDITION_1.2,2013,248900,THB,174522,Automatic,4128,THB/MONTH,Honda,Japan
2015,403,Mitsubishi,ATTRAGE_GLS_LIMITED_EDITION_1.2,2018,356900,THB,51736,Automatic,5919,THB/MONTH,Mitsubishi,Japan
2016,403,MG,MG3_X_1.5,2019,314900,THB,32205,Automatic,5223,THB/MONTH,Mitsubishi,Japan
2017,403,MG,MG3_X_1.5,2019,314900,THB,32205,Automatic,5223,THB/MONTH,Mitsubishi,Japan
2018,403,Ford,ECOSPORT_TITANIUM_1.5,2014,294900,THB,140838,Automatic,4891,THB/MONTH,Mitsubishi,Japan
2019,403,MG,HS_X_SUNROOF_1.5,2019,673900,THB,45156,Automatic,11177,THB/MONTH,Mitsubishi,Japan
2020,404,MG,MG3_X_1.5,2019,314900,THB,32205,Automatic,5223,THB/MONTH,MG,China
2021,404,Ford,EVEREST_TITANIUM+_4WD_2.0,2018,1035900,THB,113579,Automatic,17180,THB/MONTH,MG,China
2022,404,Ford,EVEREST_TITANIUM+_4WD_2.0,2018,1035900,THB,113579,Automatic,17180,THB/MONTH,MG,China
2023,404,Mitsubishi,ATTRAGE_GLS_LIMITED_EDITION_1.2,2013,248900,THB,174522,Automatic,4128,THB/MONTH,MG,China
2024,404,Mitsubishi,MIRAGE_GLX_1.2,2018,302900,THB,104585,Automatic,5024,THB/MONTH,MG,China
2025,405,Ford,EVEREST_TITANIUM+_4WD_2.0,2018,1035900,THB,113579,Automatic,17180,THB/MONTH,Ford,USA
2026,405,Toyota,VIOS_E_1.5,2018,403900,THB,122890,Automatic,6699,THB/MONTH,Ford,USA
2027,405,Toyota,VIOS_E_1.5,2018,403900,THB,122890,Automatic,6699,THB/MONTH,Ford,USA
2028,405,MG,HS_X_SUNROOF_1.5,2019,673900,THB,45156,Automatic,11177,THB/MONTH,Ford,USA
2029,405,Nissan,JUKE_V_1.6,2015,379900,THB,127291,Automatic,6301,THB/MONTH,Ford,USA
2030,406,Toyota,VIOS_E_1.5,2018,403900,THB,122890,Automatic,6699,THB/MONTH,Toyota,Japan
2031,406,Honda,MOBILIO_RS_1.5,2018,505900,THB,102506,Automatic,8390,THB/MONTH,Toyota,Japan
2032,406,Honda,MOBILIO_RS_1.5,2018,505900,THB,102506,Automatic,8390,THB/MONTH,Toyota,Japan
2033,406,Mitsubishi,MIRAGE_GLX_1.2,2018,302900,THB,104585,Automatic,5024,THB/MONTH,Toyota,Japan
2034,406,Ford,ECOSPORT_TREND_1.5,2016,300900,THB,150129,Automatic,4990,THB/MONTH,Toyota,Japan
2035,407,Honda,MOBILIO_RS_1.5,2018,505900,THB,102506,Automatic,8390,THB/MONTH,Honda,Japan
2036,407,Mitsubishi,XPANDER_GT_1.5,2019,598900,THB,74121,Automatic,9933,THB/MONTH,Honda,Japan
2037,407,Mitsubishi,XPANDER_GT_1.5,2019,598900,THB,74121,Automatic,9933,THB/MONTH,Honda,Japan
2038,407,Nissan,JUKE_V_1.6,2015,379900,THB,127291,Automatic,6301,THB/MONTH,Honda,Japan
2039,407,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,633900,THB,92393,Automatic,10513,THB/MONTH,Honda,Japan
2040,408,Mitsubishi,XPANDER_GT_1.5,2019,598900,THB,74121,Automatic,9933,THB/MONTH,Mitsubishi,Japan
2041,408,Mitsubishi,PAJERO_SPORT_GT_2.5,2015,569900,THB,153972,Automatic,9452,THB/MONTH,Mitsubishi,Japan
2042,408,Mitsubishi,PAJERO_SPORT_GT_2.5,2015,569900,THB,153972,Automatic,9452,THB/MONTH,Mitsubishi,Japan
2043,408,Ford,ECOSPORT_TREND_1.5,2016,300900,THB,150129,Automatic,4990,THB/MONTH,Mitsubishi,Japan
2044,408,Toyota,CAMRY_G_2.0,2016,630900,THB,156835,Automatic,10463,THB/MONTH,Mitsubishi,Japan
2045,409,Mitsubishi,PAJERO_SPORT_GT_2.5,2015,569900,THB,153972,Automatic,9452,THB/MONTH,Mitsubishi,Japan
2046,409,Nissan,JUKE_V_1.6,2014,339900,THB,108661,Automatic,5637,THB/MONTH,Mitsubishi,Japan
2047,409,Nissan,JUKE_V_1.6,2014,339900,THB,108661,Automatic,5637,THB/MONTH,Mitsubishi,Japan
2048,409,Mitsubishi,TRITON_DOUBLE_CAB_PLUS_GT_2.4,2019,633900,THB,92393,Automatic,10513,THB/MONTH,Mitsubishi,Japan
2049,409,Honda,CIVIC_EL_1.8,2016,615900,THB,100727,Automatic,10215,THB/MONTH,Mitsubishi,Japan
2050,410,Nissan,JUKE_V_1.6,2014,339900,THB,108661,Automatic,5637,THB/MONTH,Nissan,Japan
